SINDHUDURGA,OM KARTAVYA SADHANA HOSPITAL,"ABHINAV NAGAR KUDAL, DIST- SINDHU DURG, VENGURLA KUDAL ROAD,",416520
RANBENNUR,OM MULTISPECIALITY HOSPITAL,"OPP, KARNATAKA SANGHA STATION ROAD",581115
BARGARH,OM NURSING HOME,"AT/PO, ATTABIRA",768027
PUNE,OM SHREE SWAMI SAMARTH HOSPITAL,"OPP CHAITANYA SABHAGRUHA,60 PAWANA NAGAR,CHINDHWAD",411033
NAGPUR,OM SURGICAL HOSPITAL AND TRAUMA CENTRE,"WEST HIGH COURT ROAD,  NEAR BANK OF BARODA GOKULPETH  ",440010
MANGALORE,OMEGA HOSPITAL PVT LTD,"KANKANADY,NEAR MAHAVEER CIRCLE (PUMPWELL,CIRCLE)",575002
PUNE,OMKAR ACCIDENT HOSPITAL,"PUNE-NASIK HIGHWAY, TALEGAON CHAWK,                        CHAKAN",411501
MUMBAI,OMKAR EYE CARE CENTRE,"#302,303, KOTESHWAR PLAZA, IN OF RHB ROAD, J NEHRU ROAD, MULUND WEST",400080
MUMBAI,OMKAR HOSPITAL,"1STFLOOR,BHOOMI GARDEN,MAHAVIR NAGAR, KANDIVLIW)",400067
PUNE,OMKAR HOSPITAL,"PANGALLI, GUNWADI ROAD, NEAR MHADA COLONY, ",413102
PUNE,OMKAR MATERNITY AND SURGICAL NURSING HOME,"BEHIND, ST STAND, CENTER ROAD, REVENUE COLONY, NAVIPETH, TAL SHIRUR ",412210
CHANDIGARH,OMNI HOSPITAL,"SCO 343-344-345, SECTOR 34-A, ",160022
BIDAR,OMNICARE HEALTH SERVICES PVT LTD  APEX HOSPITAL ),"GANESH MAIDAN,",585401
SHIMOGA,ONKAR HOSPITAL,1 ST PARALLEL ROAD DURGIGUDI,577201
NAGPUR,ORANGE CITY HOSPITAL & RESEARCH INSTITUTE,"19, PANDE LAYOUT, KHAMLA ROAD - RING ROAD JUNCTION, VEER SAVARKAR SQUARE,",440015
MUMBAI,ORBIT EYE CLINIC,"110, MARKAZ VIEW, S.V. ROAD, OPP.24-KARAT MULTIPLEX",400102
MUMBAI,ORBIT SUPERSPECIALITY HOSPITAL,"WESTERN EXPRESS HIGHWAY,NEAR DAHISAR NAKA,MIRA ROAD,THANE",401104
DELHI,ORCHID HOSPITAL & HEART CENTRE,"C-3/91, JANAK PURI,",110058
MALAPURAM,ORCHID INSTITUTE OF HEALTH CARE & RESEARCH (P) LTD,"DOWN HILL,",676519
KOLKATA,ORCHID NURSING HOME,"P-17,C.I.T.ROAD,SCHEME VIM)NEAR PHOOLBAGAN CROSSING,",700054
MAYURBHANJ,ORISSA NURSING HOME AND RESEARCH CENTRE,"W.NO.13, STATION BAZAR OCTRAI GATE,P.O. BARIPADA",757001
NAGPUR,ORTHO RELIEF HOSPITAL AND RESEARCH CENTRE,"PLOT NO 19,OPP RAMKRISHNA MISSION, DHANTOLI,NAGPUR",440012
MUMBAI,ORTHOCARE & RIA NURSING HOME,"204, PATILS HERITAGE, SAROJANI NAIDU ROAD, TAMBE NAGAR, MULUNDW)",400080
THANE,ORTHOCARE HOSPITAL,"1STFLOOR GAUTAM CHANBERS, NEAR PUNJANI INDUSTRIAL ESTATE",400602
MUMBAI,ORTHOMAX SUPERSPECIALITY HOSPITAL,"101/C, AMBIKA PLAZA, 90 FEET ROAD, MULAND E)",400081
DELHI,ORTHONOVA HOSPITAL,"C-5/29. S.D.A. OPP. IIT MAIN GATE, NEW DELHI",110016
THANE,ORTHONOVA HOSPITAL,"201-205, SOHAM PLAZA, SOHAM GARDENS, G.B. ROAD, OPP. MANPADA PETROL PUMP, THANE WEST.",400607
DELHI,ORTHOPLUS HOSPITAL,"RZ-B-28, Gopal Nagar, Najaf garh",110043
BANGARPET,OSWAL HOSPITAL,"CORNATION ROAD, BANGARPET.",563114
BANGALORE,OXFORD HOSPITAL,"# 1364, 1ST STAGE, SARAKKI GATE, KANAKAPURA ROAD, JP NAGAR, ",560078
PUNE,OYSTER AND PEARL HOSPITAL PVT LTD,"# 1671-75,GANESHKIND ROAD SHIVAJINAGAR, BEHIND HOTEL PRIDE EXECUTIVE",411005
CHENNAI,P&G NURSING HOME,"NEW#42, OLD#60, JAWAHARLAL NEHRU 100FT ROAD,VADAPALANI",600026
BANGALORE,P.D.HINDUJA SINDHI HOSPITAL,"12TH A CROSS,SINDHI HOSPITAL ROAD,SAMPANGIRAMNAGAR.",560027
KUPPAM,P.E.S.INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,"KUPPAM, CHITTOR ",517425
HOLENARSIPURA,P.G.HOSPITAL,"NEAR GOVT BUS STAND, HOLE NARSIPURE",573211
ERODE,P.G.HOSPITAL,"452/286, HOSPITAL ROAD,PULIAMPATTI, NEAR AATHI PARASAKTHI TEMPLE",638459
MALAPURAM,P.G.MEDICAL TRUST HOSPITAL,"NILAMBUR, MALAPPRAM DIST",676505
POLLACHI,P.K.D NURSING HOME,"#77,MGM STREET, NEAR TO MAHATMA GANDHI MANDAPAM AND TOWN POLICE STATION",642001
ERODE,P.K.HOSPITAL,"2,ERODE-SATHY ROAD,KRISHNAPURAM,KAVINDAPADI,BHAVANI",638455
SALEM,P.K.S.HOSPITAL,"40, AMMAPET MAIN ROAD.",600021
MAVELIKARA,P.M.HOSPITAL,"NADAKAVU,MAVELIKARA,",690101
AHMEDABAD,P.N.DESAI EYE HOSPITAL,"4, L.K SOCIETY, BEHIND SUNSET, RAW HOUSE, GURUKUL ROAD, MEMNAGAR",380052
KANYAKUMARI,P.P.K.HOSPITAL,"3/34-D, MAIN ROAD, MARTHANDAM",629165
SALEM,P.R.N.CRITICAL CARE CENTRE AND HOSPITALS,"82/B--2, PERAMANUR MAIN ROAD",636007
TRIVANDRUM,P.R.S.HOSPITAL,"TC. NO. 21/44, KILLIPALAM,",695002
KANYAKUMARI,P.S.MEDICAL TRUST HOSPITAL,"PUTHUVILAI, THALAKULAM VILLAGE",629802
ERNAKULAM,P.S.MISSION HOSPITAL,MARADU LINK ROAD.KOCHI,682304
CHITRADURG,P.V.S.HOSPITAL,"6TH CROSS,J.C.R. EXTENSION, CHITRADURGA",577501
COCHIN,P.V.S.MEMORIAL HOSPITAL LTD.,"NEAR KALOOR BUS STAND, ",682017
PALAKKAD,PAALANA INSTITUTE OF MEDICAL SCIENCES,"KANNADI,",678701
COIMBATORE,PAAVAI HOSPITAL,"NEW NO - 3, CHINNAMAL STREET, K.K PUDAR, NEAR BOMBAY DYING SHOW ROOM ",641038
AHMEDNAGAR,PADGHAU HOSPTIAL,"NIVASA ROAD, SHREERAMPUR,",413709
BHADRAK,PADHI HEALTHCARE & RESEARCH CENTRE,"NEAR BY-PASS,KACHERI ROAD,NAYABAZAR",756100
KURNOOL,PADMA CHANDRA KIDNEY CENTRE SUPER SPECIALITY HOSPITAL,"NALANDA COMPLEX, BESIDE HOTEL RAJ VIHAR.",518001
CHENNAI,PADMA CLINIC & NURSING HOME,"753, POONAMALLEE HIGH ROAD, KILPAUK, OPP. PACHAIYAPPA COLLEGE, NEAR TO AARTHI SCAN ",600010
BANGALORE,PADMA DEVAIAH HOSPITAL & RESEARCH CENTRE,"19/1,19TH CROSS,BHUVANESHWARI NAGAR",560023
BHUBANESWAR,PADMA HOSPITAL,"210/1320, SARALA NAGAR, LAXMISAGAR CHHACK, KHURDA",751006
RAJAPALAYAM,PADMA HOSPTIAL,"# 164, P.A.C.R. SALAI,RAJAPALAYAM",626117
BANGALORE,PADMABHUSHAN DR.M.C.MODI CHARITABLR EYE HOSPITAL,"PADMABHUSHAN DR. M.C. MODI ROAD, MAHALAKSHMIPURA.",560086
GAJUWAKA,PADMAJA HOSPITAL,OLD GAJUWAKA JUNCTION,530026
PARBHANI,PADMAJA HOSPITAL,"STATION ROAD, OPP TO Z.P. GIRLS HIGH SCHOOL",431401
CHENNAI,PADMAPRIYA HOSPITAL,"#28,FIRST AVENUE, INDRA NAGAR, ADYAR",600020
MUMBAI,PADMASHREE NURSING HOME,"A-11/3, APURVA APARTMENTS, L B S MARG, MULUND W)",400080
BANGALORE,PADMASHREE NURSING HOME & MATERNITY HOME,"1108/30 10TH MAIN 4TH CROSS, RPC LAYOUT, VIJAYANAGAR",560040
KARIMNAGAR,PADMAVATHI HOSPITAL,3-1-293 ; CHRISTAIN COLONY ; ; KARIMNAGAR,505001
BANGALORE,PADMAVATHI HOSPITAL,"#67/1,HVR COMPLEX, MAGADI ROAD.",560072
MANGALORE,PADMAVATHI HOSPITAL,"SURATKAL OPP,SURATICAL MUNICIPAL CORPORATION",575014
KRISHNA,PADMAVATHI HOSPITALS,"#10/145, RAJENDRA NAGAV(MAIN LINE)",521301
WARANGAL,PADMAVATHI MULTI SPECIALITY NURSING HOME,THORRUR DR.K. YAJAGERRI,506163
ONGOLE,PADMAVATHI NURSING HOME,"NEAR RAJDHANI HOTEL, SANTHAPETA, PRAKASAM",523001
GUNTUR,PADMAVATHY SUPER SPECIALITY HOSPITAL,"OPP:HEAD POST OFFICE,KOTHAPET",522001
MUMBAI,PADMAVATI MATERNITY & NURSING HOME,"213-211, BUILDING # 2, OSWAL ORNATE,JESAL PARK,BHAYANDER EAST, THANE.",401105
THANE,PADMINI HOSPITAL,"ABOVE SHREEDEVI HOTEL, NEAR S.B.I., MURBAD ROAD, KALYAN WEST,",421301
CHENNAI,PADMINI NURSING HOME,"# 9, 15NEW NO) PACHAIYAPPA COLLEGE HOSTEL ROAD, CHETPET",600031
SIVAGANGAI,PADMINI UROLOGY CLINIC,"NO-11, SANTHA VINAYAKAR KOIL STREET, OPPOSITE LIC, V.O.C ROAD",630001
VASCO,PAI HOSPITAL,WADI VASGODAGAM ,403802
PUNE,PAI HOSPITAL,"#15/7,BHULESHWAR SOCIETY, NEAR SANKAR MAHARAJ MATH,POONA SATARA ROAD,DHANAKAWADI",411043
AHMEDABAD,PALAK EYE CLINIC,"3RD FLOOR,B-BLOCK,SURYA RANI COMPLEX,132 FT RING ROAD,AKHBARNAGAR CIRCLE",380013
AHMEDABAD,PALAK EYE HOSPITAL,"#7, SHIVNANGAN AVENUE, OPP RADHA-VALLABH MANDIR,",380008
PALAKKAD,PALGHAT POLY CLINIC,KANNATHUR MEDU,678013
SANGLI,PALKAR EYE HOSPTIAL,"1684, GANESH NAGAR, NEAR CIVIL HOSPITAL ",416416
MUMBAI,PALKAR POLYCLINIC & HOSPITAL,"#121, GOYAL SHOPPING ARCADE OPP.STATION, BORIVLI WEST.",400092
KADAPA,PALLA KRISHNAIAH MEMORIAL NURSING HOME,"OPP. POLICE GATE, CHRIST ON LINE",516001
CHENNAI,PALLAVA HOSPITAL LTD,"19-A,FIRST AVENUE, NEAR ASHOK PILLAR",600083
VIZAG,PALLAVI HOSPITAL,"NO.15-2-8A,GOKHALE ROAD,MAHARANIPETA,",530002
AURANGABAD,PALNITKAR HOSPITAL,"PLOT NO-4, ADALAT ROAD, NEAR BABA PETROL PUMPS, BEHIND RAVIRAJ HOTEL,BHAGYANAGAR",431001
MANDSAUR,PAMNANI HOSPITAL AND RESEARCH CENTER,"PREM COLONY, RAILWAY STATION ROAD,OPP SHANTIRAJ HOSPITAL",458001
MUMBAI,PANACEA HOSPITAL,"# 141, SAI ARCADE, LINE ALFMISION COPM,PANVEL",410206
BANGALORE,PANACEA HOSPITALS PRIVATE LIMITED,"334,3RD STAGE, 4TH BLOCK, BASAVESHWARNAGAR",560079
KOLKATA,PANACEA NURSING HOME,"32B, BARASATI ROAD, PO-NOWACHANDAN PUKUR",700122
PUNE,PANCHSHEEL HOSPITAL,"# 368, NANA PETH, NEAR BY-SAINT KABIR POLICE CHOWKY.",411002
DELHI,PANCHSHEEL HOSPITAL PRIVATE LIMITED,"C-3/64 A,YAMUNA VIHAR",110053
AHMEDABAD,PANCHSHIL HOSPITAL,"HIGHWAY, RAMNAGAR,SABARMATI",380005
CUTTACK,PANDA MEDICAL CENTRE,"KESHARPUR,BEPARI SAHI,BUXI BAZAR.",753001
CUTTACK,PANDA MEDICAL CENTRE,"TELENGAPENTH,N.H-5,",753091
JAJAPUR,PANDA NURSING HOME,"MAHAVEER CHOWK ROAD,JAJPUR TOWN",755001
BHUBANESWAR,PANDA NURSING HOME PVT LTD,"A/115,PRESS COLONY, UNIT 3",753001
RAIPUR,PANDEY NURSING HOME,195 SAPTA COLONY,492001
MADURAI,PANDIAN ADVANCED MEDICAL CENTRE(PAMC),"36/1, SIVAGANGAI ROAD, K.K.NAGAR, NEAR AAVIN MILK DIARY",625020
MUMBAI,PANDYA SURGICAL & MATERNITY HOSPITAL,"RAMA NIWAS, SODAWALA LANE, OPP DR SS PANDYA CHOWK, BORIVLI WEST",400092
GHAZIABAD,PANNALAL SHYAMLAL HOSPITAL,"II-F/172, AMBEDKAR ROAD,NEAR KALKA GARHI CHOWK.",201001
YAVATMAL,PAPALKAR HOSPITAL,"NEAR T.V. CENTRE, TALAO LAYOUT,PUSAD, YEOTMAL",445204
THANE,PARAKRUTI HOSPITAL,"SIDDESHWAR ORCHID,OLD MUMBAI-PUNE ROAD, OPP MANISHA NAGAR, GATE # 1,KALA, THANE WEST",400605
GHAZIABAD,PARAM JYOTI HOSPITAL,"# 481, FRIENDS SOCIETY SECTOR- 12, VASUNDHARA",201012
HYDERABAD,PARAMITHA CHILDRENS HOSPITAL,"3-8, CHAITANYAPURI 'X' ROAD, DILKUSHNAGAR",500060
MUMBAI,PARAMOUNT GENERAL HOSPITAL,"SAKI NAKA JUNCTION, ANDHERI EAST",400072
KOLKATA,PARAMOUNT HEALTH CARE,"148&151, G.T.ROAD, MANIKTALA, SERAMPORE",712201
SILIGURI,PARAMOUNT HOSPITAL PVT.LTD.,"MANGAL PANDEY ROAD, SILIGURI",734405
RAIGAD,PARAMOUNT MEDICAL SERVICES PVT.LTD,"PLOT NO-225/B, PARAMOUNT HOUSE, NEAR MTNL OFFICE",410206
DELHI,PARAMTEJ SEHRA MEDICAL & RESEARCH CENTRE,"29-NORTH WEST AVENUE,CLUB ROAD,PANJABI BAGH, ",110026
PUNE,PARANJPE EYE CLINIC & SURGERY CENTRE,"894, VENKATESH APT, FCRO, DECCAN GYMKHANA,",411044
GURGAON,PARAS HOSPITAL,C-1 SUSHANT LOK-1 NEAR SHALOM SCHOOL.,122002
GHAZIABAD,PARAS HOSPITAL,"SEC IV/130, VAISHALI",201010
DELHI,PARAS SPRING MEADOWS HOSPITAL ,"F-44, EAST OF KAILASH,",110065
BAVLA,PARAS SURGICAL HOSPTIAL,"DESAI COMPLEX ,NEAR KRISHNA CINEMA, STATION ROAD",382220
AMRAVATI,PARASHREE HOSPITAL & PARASHREE ACCIDENT HOSPITAL,"KHAPARDE BAGICHA, MASJID IRWIN ROAD",444602
AGRA,PAREEK HOSPITALS P) LTD.,"4/10, BAGH FARZANA, CIVIL LINES, AGRA",282002
MUMBAI,PAREKH EYE & CHILD CLINIC,"301, MADHAV APARTMENT, JAWAHAR ROAD, OPP.RAILWAY STATION, GHATKOPAR(E)",400077
MUMBAI,PAREKH EYE HOSPITAL,"15-A,DIAMOND PALACE,HILL ROAD BANDRA WESST",400050
AHMEDABAD,PAREKHS HOSPITAL,"SHYAMAL CROSS ROADS,SATELLITE",380051
KOTTAYAM,PARET MAR IVANIOS HOSPITAL,PUKHUPPALY,686011
NASHIK,PARIJAT HOSPITAL,"1348, PACHORE LANE, NEAR S.T. STAND, ON NASIK-PUNE HIGHWAY, SINNAR",422103
NASHIK,PARIJAT HOSPITAL & DIAGNOSTIC CENTRE,"BEHIND CIDCO OFFICE,",422009
NALGONDA,PARIJATHA HOSPITAL,"# 20-21/5-DOCTORS COLONY, MIRYALAGUDA",508207
AHMEDABAD,PARIMAL HOSPITAL,"NEAR OVER BRIDGE, PUNIT MARG, ",380008
KOLKATA,PARK CLINIC (PARK MEDICAL RESEARCH SOCIETY),"#4 GORKY TERRACE, GORKY SADAN",700017
HYDERABAD,PARK HEALTHCARE,"6-3-903/A & B SOMAJIGUDA, NEAR YASHODA HOSPITAL",500082
DELHI,PARK HOSPITAL,"12, CHOWKHANDI NEAR KESHO, PUR DEPOT W), OUTER RING ROAD",110018
GURGAON,PARK HOSPITAL,"1805-PALAM GURGAON ROAD,NEAR UDYOG VIHAR",122022
COIMBATORE,PARK HOSPITAL,"KALAPATTI ROAD,NEAR SITRA,CIVIL AERODROMEPOST),",641014
RATNAGIRI,PARKAR HOSPITAL AND RESEARCH INSTITUTE PVT LTD,"828, SHIVAJINAGAR,NEAR MARUTI MANDIR",415612
MUMBAI,PARLE EYE HOSPITAL,"#12,DHARAM PREM APT,ABOVE SHIV SAGAR RESTAURANT SHRADDHANAND ROAD,VILE PARLE EAST",400057
MUMBAI,PARMAR HOSPITAL,"63/C, AMITA APARTMENT, 5TH KASTRUBA ROAD, BORAVILI EAST",400066
ROPAR,PARMAR NURSING HOME,"BELA ROAD,ROPAR",140001
KUNDLI,PARNAMI ORTHOPAEDIC HOSPITAL,A-15 PANCHAWATI AZADPUR,110033
KUNDLI,PARNAMI ORTHOPAEDIC HOSPITAL,"32 MILES STONE. NEAR NIDHU CINEMA, G.T.KARNAL ROAD,",131028
AHMEDABAD,PARTH EYE HOSPITAL,"MANGAL PARK BUS STOP,GITA MANDIR ROAD,",380022
AHMEDABAD,PARTH HOSPITAL,"OPP.OMKAR DAIRY, NEAR RAMJI MANDIR, RAMNAGAR",380005
SURAT,PARTH HOSPITAL,"SAMAY COMPLEX, ANAND MAHAL ROAD, ADAJAN.",395009
AHMEDABAD,PARTH MATERNITY & MEDICAL NURSING HOME,"SHREE KRISHNA TOWER, NR. PRIYA CINEMA KRISHNANAGAR, ON NATIONAL HIGH WAY ROAD",382346
AHMEDABAD,PARTH SURGICAL HOSPITAL,"2ND FLOOR SHASHI SHOPPING CENTRE, NEAR ANJALI CROSS ROADS,VASNA ROAD",380007
COIMBATORE,PARTHIBAN NURSING HOME,"NO.11-H,SUBRAMANIAM PALAYAM ROAD,G.N.MILLS,",641029
BHOPAL,PARUL HOSPITALS PVT LTD,"HIG - 2, NEAR 6,1/2 NO.BUS STOP",462016
MUMBAI,PARULEKAR HOSPITAL,"PLOT 8/3A, SECTOR-6, AIROLI",400708
SECUNDERABAD,PARVATHI NURSING HOME,"E-30/31, VIKRAMPURI COLONY,",500003
MEERUT,PARVATI DEVI POLYCLINIC NURSING HOME & CANCER RESEARCH CENTRE,"WESTERN KACHARY ROAD, CHHIPI TANK, MEERUT-250001.NEAR N.A.S. DEGREE COLLEGE & EVES CHAURAHA",250001
BELGAUM,PARVATI EYE CARE CENTRE,"PUJARI BUILDING, K.C ROAD",591201
MUMBAI,PARVISH NURSING HOME,"12 SHIRAZ, TELLI GALLI, ANDHERI E)",400069
SATARA,PATANGE HOSPITAL,"538, ISG, GANAPATHY, WAI",412803
CHITRADURG,PATANJALI HOSPITAL PVT LTD,"OPP.STATE BANK OF MYSORE,DHARMASHALA ROAD,",577501
BARODA,PATANJALY HOSPITAL,"PUSHTHI COMPLEX, HARIOM NAGAR BUS STOP, NR. ATMAJYOTI ASHRAM, ELLORA PARK,",380023
MUMBAI,PATARIA NURSING HOME,"2, NAUNATH CHS, PLOT # 1,  M.G. CROSS ROAD, # 4, KANDIVALI WEST",400067
AHMEDABAD,PATEL E.N.T HOSPITAL,"103, ASHVARATH CENTRE, USMANPURA CHAR RASTA,",380013
DELHI,PATEL HOSPITAL,"U-158, VATS COMPLEX, SHAKARPURMAIN VIKAS MARG",110092
BHUJ,PATEL HOSPITAL,"NEW STATION ROAD, BHUJ",370001
MUMBAI,PATEL NURSING HOME,"B. VISHAL APARTMENTS SIR M.V. ROAD, ANDHERI EAST,",400089
NASHIK,PATIL ACCIDENT HOSPITAL,"OPP S.T. STAND,SINNAR",422103
PUNE,PATIL EYE HOSPITAL,"GANDHI BUILDING,1ST FLOOR,PUNE NASHIK ROAD",411039
BANGALORE,PATIL HOSPITAL,"#42-B1, BELOW SYNICATE  BANK,SRI THIMMAPPA COMPLEX,OLD MADRAS ROAD,KRISHNARAJAPURAM.",560036
AHMEDNAGAR,PATIL HOSPITAL,KOTHI CHOWK STATION ROAD,414001
KARAD,PATIL HOSPITAL,"BUDHWAR PETH,  NEAR KRISHNA – NAKA, ",415110
SATARA,PATIL HOSPITAL PVT.LTD.,"LAXMI NAGAR, KOREGAON,",415501
DANDELI,PATIL NURSING HOME,"A.J.N ROAD,DANDELI,UTTAR KANNADA",581325
KOPPAL,PATIL NURSING HOME,"GANDHINAGAR, GANGAVATHI",583227
DHANBAD,PATLIPUTRA NURSING HOME,"JORA PHATAK ROAD, OPP GURUDWARA",826001
PATNA,PATNA BONE & SPINE HOSPITAL,"H-3, DOCTOR'S COLONY, RAGENDRA NAGAR OVER BRIDGE.",800020
AURANGABAD,PATNE HOSPITAL & MATERNITY HOME,"PLOT#25, HOTEL AURANGABAD ASHOK PREMISES, NEAR MANMANDIR TRAVELS.",431001
MUMBAI,PATORIA EYE HOSPITAL,"PLOT NO.301,MAHAVIR NIWAS ON APNA BAZAR,CIRCLE OPP.SEAWOODS RAILWAY STATION,SECTOR-21,NERUL,",400706
DELHI,PAUL NURSING HOME & SANJIVANI DIAGNOSTIC CENTRE,"235, AVTAR ENCLAVE, PASCHIMVIHAR ",110063
KOLAR,PAVAN NURSING HOME,"J C ROAD, SRINIVAS PURAM",563135
JAGTIAL ,PAVANI EYE HOSPITAL,ASLOK NAGAR,683101
CHENNAI,PAVITHRA HOSPITAL,"NO.7,ETHRIRAJ SWAMY SALAI,ERUKKENCHERY,",600118
RAIGAD,PAWAL CLINIC,"PLOT # 32, SECTOR-9, OPP D.A.V. SCHOOL, NEW PANVEL EAST",410206
DELHI,PAWAN GANDHI HEALTH CARE PRIVATE LIMITED,"C-50, OM VIHAR, UTTAM NAGAR",110059
JAIPUR,PAWAN HOSPITAL PVT LTD,"#27,GOVINDPURI E,NEW RAMGARH MORE",302002
PUNE,PAWANA HOSPITAL,"SOMATANE PHATA, TALUKA-MAVAL, PUNE-410506.",410506
PUNE,PAWAR HOSPITAL & DIAGNOSTIC CENTRE,"49/22, BALAJI NAGAR, YALLARA PALACE, DHANKWADI",411043
SATARA,PAWAR SURGICAL HOSPITAL,"58/G, SANIWARPET, OPP BIRUBA MANDIR",415101
PUNE,PBMA'S H.V.DESAI EYE HOSPITAL,"S.NO-93, TARAWADE VASTI, MOHAMMADWADI, HADAPSAR, OFF NIBM ROAD, CORINITAM CLUB",411028
CHENNAI,PDR OTHOPAEDIC HOSPITAL,"35,  RANGAN STREET, BEHIND GRT, T.NAGAR",600017
TIRUNELVEL,PEACE HEALTH CENTRE,"48.H/5,BY PASS ROAD",627005
KOLLAM,PEARL HOSPITAL,"PADA SOUTH,KARUNAGAPPALLY",690518
KOLKATA,PEERLESS HOSPITAL & B.K.ROY RESEARCH CENTRE,"360, PANCHASAYAR",700094
MEDAK,PEOPLES HOSPITAL,"5-79, M.G. ROAD, PATANCHERO, MEDAK",502319
FARIDABAD,PERFECT WELLNESS PRIVATE LIMITED,#7 SEC:27-A DELHI-MATHURA ROAD,121002
SRIGANGANAGAR,PERIWAL NURSING HOME,"2-A-10, SUKHARIA NAGAR",335001
AHMEDABAD,PESHANT HOUSE HOSPITAL,"KHAMASA CHAKALA,JAMALPUR",380001
PUNE,PHARANDE EYE HOSPITAL,"SHOP # 1, ANANT APARTMENT, NEAR SANTOSH HALL, HINGNEKHORD,SINHGAD ROAD",411051
KOLKATA,PHOENIX HOSPITAL,"2 MOTILAL COLONY, NIRMAL SENGUPTA, SARANI.",700081
DELHI,PHOENIX HOSPITAL,"GK-1, NEW DELHI",110048
MUMBAI,PHOENIX HOSPITAL & CRITICAL CARE CENTRE,"NANDIVALI ROAD,DOMBIVLI, OPP,D.N.C. SCHOOL,THANE.",421201
MUMBAI,PIKALE HOSPITAL,"UMA-MAHESH, M.M. CHOTANI MARG, CROSS ROAD -2, MAHIM WEST",400016
BASTI,PINDARI HOSPITAL,"BANSI ROAD,BASTI",272001
TINSUKIA,PINEWOOD HOSPITAL,SUBOTHONI  ROAD MONIAM DEWAN NAGRA,786125
JAIPUR,PINK CITY HOSPITAL PRIVATE LIMITED,"34, Shankarnagar Road, VKI Area, Jaipur",302013
VIJAYAWADA,PINNAMANENI CARE HOSPITAL QUALITY CARE INDIA LTD.),"60-9-10, Siddhartha Nagar, Vijayawada ",520010
MUMBAI,PIYUSH HOSPITAL,"4/5/6-C JANAKDEEP, J.P.ROAD, 7 BUNGLOWS, ANDHERW)",400061
PONDICHERRY,PONDICHERRY INSTITUTE OF MEDICAL SCIENCES,"GANAPATHICHETTIKULAM, VILLAGE # 20, KALAPET.",605014
PONDICHERRY,PONDICHERRY MEDICAL MISSION,"#1, SABTHAGIRI GARDEN, OPP TO SINNATHA GIRLS HR SEC SCHOOL",605003
CHENNAI,PONMALLIGAI HOSPITAL PVT LTD,"#1, Ist CROSS STREET, KAKKANJI NAGAR, NEAR NGO COLONY, ADAMBAKKAM BUS STOP",600088
CHENNAI,PONNAMMAL WOMEN & CHILDREN HOSPITAL,"NO.C64,1ST MAIN ROAD,",600102
CUDDALORE,PONNI HOSPITAL,"3/1, MAIN ROAD,NEYVELI",607802
COIMBATORE,PONNIAH HOSPITAL,"# 232 ,RS PURAM, EAST THIRUVENKATA SWAMY ROAD",641002
BANGALORE,POOJA 3D HOSPITAL AND DIABETES CENTRE,"#103, BANASWADI, MAIN ROAD NEXT TO BATA SHOWROOM SUBBAIAHNAPALYA ",500033
HYDERABAD,POOJA HOSPITAL,"PLOT NO.34 DHARMAREDDY COLONY, STAGE2, HAIDER NAGAR BUS STOP, KUKATPALLY",500072
KHEDA,POOJA HOSPITAL,"OPP NEW ST STAND KAPADWANT, KHEDA",387620
MUMBAI,POOJA HOSPITAL,"ONYX 1ST FLOOR, OPP. GURUNANAK PETROL PUMP) NEXT TO BSES OFFICE, S.V.ROAD, GOREGAON W)",400104
AHMEDABAD,POOJA HOSPTIAL NEELKAMAL HOSPITAL PVT LTD),"NILKAMAL SHOPING CENTRE,BEHIND KAMAL CINEMA RAMNAGAR",380005
SIDDIPET,POOJA NURSING HOME,"OPP ANDHRA BANK, SIDDHIPETA",502103
SATARA,POOJA NURSING HOME,"RAHIMATPUR ROAD, KOREGAON ",415501
THANE,POOJA NURSING HOME,"#9/10, GOKHALE ROAD, BEHIND DEODHAR HOSPITAL",400602
MUMBAI,POOJA NURSING HOME PVT LTD,"SHREERAM APTS, J.N. ROAD, MULUND WEST",400080
PUNE,POOJA NURSING HOMEPOOJA HOSPITAL),"KANCHANJUNGA ARCADE, OFF PUNE, SOLAPUR ROAD, HADAPSUR,",411028
HYDERABAD,POOJITHA HOSPITAL,"#7-2-1799/4A/2,CZECH COLONY,SANATH NAGAR, RANGAREDDY",500018
PUNE,POONA HOSPITAL & RESEARCH CENTRE,"# 27, NEAR ALKA TALKIES, SADASHIV PETH,",411030
PUNE,POONA LASER CENTER,"33/15 B, REGENT CHAMBERS OPP. GARWARE COLLEGE GATE, KARVE ROAD",411004
KARAIKUDI,POORANI HOSPITAL,"#342,SEKKALAI ROAD, PERIYAR STATUE, ",630001
MULBAGAL,POORNIMA HOSPITAL & MATERNITY CENTRE,"NEAR BUS STAND,THAYGARAJU COLONY,MULBAGAL,",563131
AHMEDNAGAR,POPHALE HOSPITAL PVT LTD,"VIDYA NAGAR, SANGAMER, AHMEDNAGAR",422605
DELHI,POPLI HOSPITAL,"RZ-E-2/86A, CHANKYA PLACE, PART-1",110059
BANGALORE,POPULAR HOSPITAL,"#16, 3rd CROSS, SHANKARPURAM, ",560004
PATNA,POPULAR NURSING HOME,"CHOUHATTA, ASHOK RAJPATH",800004
